,LogReturns
932,-0.014397915932235147
933,0.017559474050964138
934,0.0017120977374355012
935,-0.0005403458344727748
936,0.028068278343679906
937,-0.002367695235099277
938,0.008480183704176391
939,0.014605107729636578
940,-0.001717328259948525
941,-0.004651571829357158
942,0.0018115165618103396
943,0.004299972225717823
944,0.0015434748390902985
945,0.004957275109151487
946,0.0006818375786189014
947,0.004505469431292727
948,-0.008517939065302479
949,-0.0017980226600068368
950,-0.008347365710081569
951,0.005773140845950612
952,-0.010710994687190698
953,0.011140492610728232
954,0.0012016137399812853
955,0.011852622236347338
956,0.0007626149587923198
957,0.003297960792251153
958,0.0
959,-0.014970084786778536
960,-0.01571979166070309
961,0.011941990310152927
962,0.009588293644566792
963,-0.004782654944427826
964,0.007505365721966175
965,-0.012569102242611329
966,0.016639319003964724
967,-0.021469412920852006
968,0.003969286426357105
969,-0.012216934863252914
970,-0.01016393574160881
971,-0.0014100645678190118
972,0.030400117635930462
973,0.014776084053332927
974,0.002273398023724292
975,0.00678934756654219
976,0.0012522437667607503
977,-0.0008346549186662128
978,0.0
979,0.006491907943525164
980,0.0042220353291694615
981,-0.005882613591861739
982,-0.006001018175794738
983,0.0
984,-0.005784966877257011
985,-0.013459381241440166
986,-0.01745154971468893
987,0.012239421881546952
988,0.016819968400870525
989,-0.009649643185792806
990,-0.003322686763007088
991,0.0007677543563304702
992,-0.004015898078846399
993,-0.017010296606028777
994,0.016153765504412294
995,0.0
996,-0.004207640057728075
997,-0.0031889705973760555
998,0.02016817633459149
999,-0.0006770480962759133
1000,0.009604926819237847
1001,-0.004790931626546115
1002,-0.016994206250397853
1003,0.013702925166325111
1004,-0.022223136784710124
1005,0.009119911786283071
1006,0.017741647820288847
1007,-0.003709015463337471
1008,0.012838439397498281
1009,-0.0010844630885559524
1010,-0.007960824713293155
1011,0.006373721677896379
1012,-0.0014221778445924094
1013,0.011321189759654033
1014,0.0059420823512364345
1015,0.0
1016,0.003121921694345985
1017,0.0010657922714140747
1018,8.193699050014318e-05
1019,0.0027001611954252727
1020,0.0009800719503871447
1021,0.001305270213056054
1022,0.0011407155152043972
1023,0.003657797209757457
1024,-0.005450934865213762
1025,0.007234333522066516
1026,-0.0059299146187014136
1027,-0.0031007776782481593
1028,0.0029378183362434194
1029,-0.012710819375514897
1030,0.004364481750050252
1031,-0.011570377012848335
1032,0.0061324464994672945
1033,0.016469707356964375
1034,-0.0035821905927692433
1035,0.005855103333601003
1036,0.002672174552525851
1037,0.007973945839144335
1038,0.0019235399054267513
1039,0.008769188847544636
1040,-0.0008734665263322597
1041,-0.00023835061488123354
1042,-0.027224619548128916
1043,-0.0012255404123892107
1044,0.006356471569600965
1045,0.013475009232522229
1046,-0.003211048757280287
1047,0.00040194542122397363
1048,0.001846870882693111
1049,0.0
1050,0.0044026486964313
1051,-0.006410278360919054
1052,0.008564505866529164
1053,-0.00359296166794205
1054,0.004787752522568552
1055,0.0006366385699670287
1056,-0.00023869196914853694
1057,0.006978063364079801
1058,-0.0005532940899164163
1059,-0.01634088411367676
1060,0.009756955202061348
1061,-0.0010351555648240739
1062,0.001512558501962528
1063,0.004523996763051284
1064,-0.003331485591003357
1065,-0.01110545508590128
1066,0.0055281957877952375
1067,-0.010925558550185602
1068,-0.02139031673365266
1069,0.006498069338303911
1070,0.003600953232274141
1071,-0.012825958937929125
1072,0.0034693575192083275
1073,0.0037860127528045666
1074,0.0074477571420537075
1075,0.0005706134248976597
1076,-0.0017944539888623508
1077,-4.0820491892524426e-05
1078,0.010598008036017435
1079,-0.0011315875762937411
1080,0.011258663356202714
1081,-0.0013603811164514291
1082,0.0018400741221320004
1083,-0.0011196418316163595
1084,-0.004330399710152356
1085,0.0
1086,-0.009609635059072823
1087,0.012178060903161
1088,-0.0008821525091899627
1089,-0.0060355069947907024
1090,0.0031430093971992214
1091,0.0019292610485607791
1092,0.009908983107489026
1093,-0.010069612776134175
1094,0.007202912294058016
1095,-0.0046359286929234566
1096,-0.0030490274764606354
1097,0.012378866693102165
1098,0.0025366640633456617
1099,-0.0030130057681288214
1100,-0.003181423187638089
1101,0.007064923214035716
1102,-0.0015040572793823786
1103,0.013299428760928475
1104,-0.00046915318711808864
1105,0.0068589512858891945
1106,0.002095054112575332
1107,-0.008484852211346303
1108,-0.0005473667885031718
1109,-0.0027413371387147167
1110,-0.02557928007363415
1111,0.004656025108751473
1112,0.0029589369423431633
1113,-0.011646250264725717
1114,0.0
1115,-0.00032320620837273767
1116,0.001130765002159257
1117,-0.015374280944355816
1118,0.0036003639251779877
1119,0.013789965442032254
1120,0.011215370302260668
1121,0.005560865934653278
1122,-0.005321907791017462
1123,0.00595547081213112
1124,-0.00436387410498747
1125,-0.005421796091255976
1126,-0.004728141195946012
1127,0.003688265887266818
1128,-0.011105860164862445
1129,-0.016235314795522558
1130,-0.008341985191357072
1131,0.008506472402847154
1132,0.002792150947603356
1133,0.0028661527216084595
1134,0.005463826029061872
1135,-0.004973309341659717
1136,-0.002373062772331729
1137,0.0022913266980699705
1138,-0.013578779184612273
1139,-0.006734032181344068
1140,0.01144575819512231
1141,-0.008613603032568702
1142,-0.0019149916347185319
1143,-0.0033391799955813537
1144,0.006418025781128349
1145,0.0104963978685006
1146,-0.00800697661772939
1147,-0.010413723467322458
1148,-0.02561632859140823
1149,-0.011753657045966098
1150,-0.039815517502802
1151,-0.007719240981874259
1152,0.02511722263911207
1153,0.01771205487336618
1154,0.009821468718609085
1155,-0.0036392033925391667
1156,-0.02906413294391124
1157,0.01780304759394109
1158,-0.0015814447154674563
1159,-0.007590504228818173
1160,0.0
1161,0.02260082183296948
1162,-0.011587009455205114
1163,0.004546257174617061
1164,0.004699338558609868
1165,-0.004612112774612902
1166,0.011188806607673216
1167,0.00858816683593756
1168,0.0034147207501893672
1169,-0.013902223389779523
1170,-0.001816373807345368
1171,-0.015266140245658222
1172,-0.0029932234690488633
1173,-0.0016765942599337254
1174,-0.016114303733278743
1175,-0.028401690585724573
1176,-0.0071352756045099976
1177,0.015411184908369742
1178,-0.0017414421705374953
1179,0.014751678906552197
1180,0.023583049165802637
1181,-0.006910020407887716
1182,0.017535806443461047
1183,0.008956971052393526
1184,0.0019891898451037658
1185,-0.0014698891583427916
1186,-0.013765681738662773
1187,-0.0098740112811522
1188,0.023639693019814827
1189,-0.0012987577045295347
1190,0.0019042678653249825
1191,-0.0013845623534109496
1192,-0.015358068011935408
1193,0.008755090068511304
1194,0.009801874027075027
1195,-0.006842519443237728
1196,-0.011011209742916936
1197,0.028756528520770916
1198,-0.010730177204030519
1199,-0.004584584821704406
1200,0.020594515412848704
1201,0.005167532359877658
1202,-0.0005070994023473252
1203,0.0007605527049333074
1204,0.007070736529201505
1205,-0.011812489698239245
1206,0.0029662295573831044
1207,-0.008754464989287959
1208,-0.019307615806926203
1209,-0.007249889814903577
1210,0.008554521441568475
1211,-0.003831755972767077
1212,0.016785304973158287
1213,-0.004213066719303912
1214,0.00644138440514255
1215,0.004953041722826061
1216,0.007299302481611535
1217,0.007750017730672427
1218,0.0
1219,0.003769006513696265
1220,-0.004356575255156672
1221,0.0066111793583078955
1222,-0.010818169155937205
1223,-0.01700721264723311
1224,0.010069203600032682
1225,-0.01514208322910926
1226,-0.0055320393481171175
1227,-0.01124439827321251
1228,0.00332546031497039
1229,-0.022530440151020337
1230,-0.0071742752340184
1231,0.014297446658069942
1232,0.015145134075636349
1233,-0.01071878123960544
1234,-0.015399298476270447
1235,0.007506737663753351
1236,0.009128436676037016
1237,0.012536875726678528
1238,-0.002442429685922208
1239,0.0
1240,-0.0046395671266504755
1241,0.01073449239414693
1242,-0.01012048421731964
1243,-0.012529944217998796
1244,0.0
1245,-0.023448049075128107
1246,0.0021792435756110584
1247,-0.01535538808319465
1248,-0.027074095790821272
1249,-0.017373480130818176
1250,-0.004342588247792482
1251,0.0029935805273140627
1252,-0.032635558374855295
1253,0.013752380977052486
1254,-0.01634589864026664
1255,0.0
1256,-0.013575551643537638
1257,0.004142466140952075
1258,-0.002321709012413121
1259,0.024162517345733627
1260,-0.02249639725213414
1261,0.01982933388425147
1262,-0.013844153185724205
1263,-0.00020060180608893005
1264,0.03227519225325864
1265,-0.004575330444399691
1266,-0.02179895955337892
1267,0.0012955306012522136
1268,0.0038765517459232947
1269,-0.027762796977356317
1270,-0.016558202137618796
1271,-0.0067634616078297745
1272,0.0005218934412075558
1273,-0.010920309635165179
1274,0.018819737470698886
1275,0.0
1276,0.02343177751817592
1277,0.015553973695867055
1278,-0.00479090645883857
1279,0.00499003031453444
1280,0.011088124690466184
1281,-0.009198422999279343
1282,0.009592162545659609
1283,0.009111010857764551
1284,0.006318982772068264
1285,-0.0044677618994506075
1286,0.021284571030393256
1287,0.010246543018710856
1288,0.010407748997190132
1289,0.005492217668931482
1290,0.010795583523775649
1291,-0.024441930444376488
1292,0.005069005503297231
1293,-0.008179427917689601
1294,0.021210261491984968
1295,-0.0025985482008893178
1296,-0.015689526171376828
1297,0.007034686422391559
1298,0.015212240295144251
1299,0.00898099878197257
1300,-0.002374864104855178
1301,-0.0011895503987692005
1302,-0.021657486935672057
1303,0.002989538848365986
1304,0.0
1305,0.0012119518567314603
1306,0.027386383487857373
1307,9.064950375603616e-05
1308,0.0028060665617732324
1309,0.004419398399268897
1310,-0.008404549946402783
1311,-0.011408876544157268
1312,0.011227355396445234
1313,-0.013616842793826526
1314,0.003948763108860241
1315,-0.0031209865612485065
1316,0.0106992013267554
1317,0.02132814254243048
1318,-0.0012473273178126429
1319,0.0024931007481926843
1320,0.007530489628635925
1321,0.0007940359497877345
1322,0.0014981276210219918
1323,-0.005032012383615629
1324,0.009863576225433409
1325,-0.0071237274126276715
1326,0.009749319678891826
1327,0.003490100392868056
1328,-0.011475751184263281
1329,-0.009027408859102522
1330,0.008851181878295903
1331,-0.016526364580363082
1332,-0.00827640564569638
1333,-0.003982626553053629
1334,0.005877848455112548
1335,0.0028810679872876685
1336,0.010018869027400148
1337,-0.01244922262476199
1338,-0.005324169901581596
1339,-0.006643334670409434
1340,0.012598163631589363
1341,-0.01597855148352032
1342,0.005202877877061597
1343,-0.008089808510830894
1344,0.016701564583696888
1345,-0.001174080062617944
1346,0.020394266774726867
1347,0.005826802042360287
1348,-0.0011450214841528922
1349,0.009909319477741136
1350,0.0
1351,0.0034843240826108427
1352,0.006759710287608492
1353,0.007657598184906979
1354,-0.006017899867153758
1355,0.01072097407967134
1356,0.0028963305024334034
1357,0.0073732271826870855
1358,-0.006437972257566182
1359,-0.01369063909530628
1360,-0.010914869274810644
1361,-0.0028784528575250667
1362,0.0006985679641400653
1363,-8.729431283098526e-05
1364,-0.004286783171111703
1365,0.010812801546620591
1366,-0.0019098885916662073
1367,-0.003917988556428968
1368,0.018924738485245077
1369,-0.03723672125942201
1370,-0.034897773777645656
1371,0.015338564209697142
1372,0.022486949759765888
1373,0.018432892650586428
1374,0.0035594950114314827
1375,0.0
1376,-0.014842249065561157
1377,0.0017576241452444763
1378,0.0021050792792489674
1379,0.023039300724965402
1380,0.011492911588615103
1381,0.013285321105408981
1382,-0.003933553216047577
1383,0.0010057833384964072
1384,0.0027606994569805087
1385,0.0016694494695412073
1386,-0.0050167329295982025
1387,0.006516858221336068
1388,-0.0047581374464168115
1389,0.0074194829959311264
1390,-0.0014961352637046922
1391,0.004812887889698542
1392,0.0028106160520866086
1393,-0.002562302513584299
1394,0.0019842916804319695
1395,0.000825627523782389
1396,-0.014045524895522113
1397,0.008085735712971422
1398,0.0009128252573596817
1399,0.014329488374886568
1400,-0.0004907172749162951
1401,0.0010629165793664636
1402,-0.007223872056714009
1403,0.00476928074084532
1404,0.0009825596467226568
1405,0.009853901142856645
1406,-0.008136741393061713
1407,-0.002945510229756803
1408,0.007347571630394322
1409,0.0
1410,0.002274944107561272
1411,0.006955143281858845
1412,-0.008173219684038158
1413,0.0019482106981937922
1414,-0.00202946857009485
1415,0.005187238086097933
1416,0.0018576106783407414
1417,-0.005664362126751157
1418,0.0007300750679177094
1419,0.009603430946371585
1420,0.0
1421,0.0009568948531217379
1422,0.0062454410185154895
1423,-0.001995451035276996
1424,-0.03173838898308884
1425,0.013841901661270832
1426,-0.019382998417603863
1427,0.0001658512318256273
1428,0.011869575555383947
1429,-0.0014760150281206525
1430,0.006624978224312222
1431,-0.0042480253409111135
1432,0.014386398404863776
1433,0.014261919487588532
1434,-0.007105534665839396
1435,-0.012740052980330551
1436,0.004049244275852586
1437,0.007648682673251971
1438,-0.01470495916335506
1439,0.010928185820320938
1440,-0.0031447834650163414
1441,-0.004938681454509207
1442,0.005988041844622693
1443,-0.0010493603901135585
1444,-0.008027612540083079
1445,0.011896712965662528
1446,-0.01843108237291726
1447,-0.0008198065715747447
1448,-0.008317939660916167
1449,-0.0040604986388687175
1450,-0.0011631772664072902
1451,0.005719748672786909
1452,0.0042067121878824835
1453,-0.002967605837939978
1454,-0.0004954583090619014
1455,0.006339817867257605
1456,-0.007496842789722275
1457,-0.009972658068431907
1458,-0.011508380196743394
1459,-0.0027919980910312905
1460,0.003974131134208198
1461,-0.012311766638266133
1462,-0.012811318338885217
1463,-0.004857747234784409
1464,0.006414167782442671
1465,0.024157207324286386
1466,0.0026110774994699023
1467,0.030322926328059663
1468,0.01586820860725378
1469,0.02271200619131052
1470,0.013956797445776641
1471,0.0030923874662695285
1472,-7.719325334815981e-05
1473,0.005849770376028641
1474,0.005281500278758198
1475,0.004646034481659226
1476,0.00907721815111668
1477,0.006230549750635942
1478,0.0
1479,0.0032872648205002743
1480,-0.013063248828511682
1481,-0.0005291205384419347
1482,-0.00492667840028383
1483,-0.0048747145049209085
1484,-0.000534616425457224
1485,0.01704263934408709
1486,0.010756807985683061
1487,0.00968620091147371
1488,0.015624177072704555
1489,0.001954044406814036
1490,-0.010612107149928551
1491,7.307003766368679e-05
1492,-0.01257323280189515
1493,0.007445392102607287
1494,-0.0018377628578080784
1495,0.006527103221194202
1496,0.008443782880190133
1497,-0.006545001910962518
1498,-0.01277644224516993
1499,0.00530661622648703
1500,0.0
1501,0.004473952235082479
1502,-0.010297994647486207
1503,0.000886852471103978
1504,-0.0038487206119559476
1505,0.0
1506,0.004956181318005427
1507,0.016538979261305372
1508,-0.011607240584183788
1509,-0.0036780974230044635
1510,-0.006580673679654706
1511,0.009524233094019481
1512,0.0017619856258122304
1513,-0.0077317126077135435
1514,0.007218120755197216
1515,0.0
1516,-0.013669995262465158
1517,0.003268219502682099
1518,-0.008190663809622993
1519,0.0051456170807888685
1520,-0.00417412651377902
1521,0.015196171004030746
1522,0.00937255158592725
1523,-0.004016509580451631
1524,-0.0034451197717661913
1525,-0.014049328987782158
1526,0.006975391892184577
1527,-0.0005917597628116912
1528,-0.002518893019483915
1529,0.01516519052020234
1530,-0.007553847660137779
1531,-0.004426744723351863
1532,-0.001776199401255893
1533,0.013975953855973808
1534,0.007568075708741845
1535,0.0026064306675674994
1536,0.003320583430836258
1537,0.005963732423117999
1538,-0.00279780662434764
1539,-0.0006467608288399328
1540,0.0
1541,0.007804987529010354
1542,-0.004432061011483972
1543,-0.005964160962461723
1544,-0.0007209805647568401
1545,0.009689650547517121
1546,-0.015548830389630147
1547,0.018116958495340174
1548,-0.011536798088470574
1549,-0.0007209805647568401
1550,-0.0068753663271779565
1551,-0.00655740054615894
1552,-0.006600684031352136
1553,-0.00398142529918481
1554,0.004422828970002046
1555,0.002350867964850531
1556,-0.00478100281814238
1557,0.015364656954616798
1558,0.0013060515570060438
1559,0.003980176763633133
1560,-0.005132315821042954
1561,-0.02783326513994198
1562,0.00022390566201682858
1563,0.005804019567159468
1564,-0.002153972682613045
1565,0.0018571486970559074
1566,0.007762579178189346
1567,0.0032350590672660605
1568,0.007532303702519055
1569,0.0016015145011445762
1570,-0.010603002336294468
1571,-0.0011769034091063714
1572,-0.011399087161310327
1573,0.009262412927897671
1574,-0.0004426410990753628
1575,0.0022112487819009176
1576,0.00792025260875798
1577,-0.01367970144675628
1578,-0.00982296929574912
1579,0.0
1580,0.011672561063371044
1581,0.00022172129723883836
1582,0.003467230798195638
1583,0.012659786363890509
1584,-0.0022567621415100466
1585,0.012385628942789233
1586,0.009670908855706876
1587,0.0051198291456896194
1588,-0.00028374831714835777
1589,-0.01349972288924973
1590,0.005736427604849141
1591,-0.005089434303821048
1592,-0.006199558495332843
1593,-0.0013748690613205078
1594,0.006423927681420285
1595,-0.0041816931880561846
1596,-0.00043358867567571037
1597,0.006196878167540997
1598,-0.006992279344730337
1599,-0.005294663320892211
1600,0.007751134464382057
1601,0.0003607373510494387
1602,-0.02734888206869645
1603,0.0036260075988732523
1604,0.004789810564877042
1605,0.006740446063748347
1606,0.0032804840791619007
1607,0.0006548074008933558
1608,0.000654378908725689
1609,-0.00029078220617820093
1610,0.0
1611,-0.007883252504412403
1612,-0.0010264683062721053
1613,0.01910909310750703
1614,0.006456263459455957
1615,-0.0062403817617874965
1616,-0.0009358241333727568
1617,0.0009358241333725948
1618,0.013578426301769489
1619,0.0051683360470169415
1620,-0.0016254994921595272
1621,0.005079734360246945
1622,-0.00592887112227881
1623,-0.0051100182167245906
1624,-0.002493500383607137
1625,0.0073911217005280085
1626,-0.010176937281262458
1627,-0.002506715726212066
1628,0.0037934411878956234
1629,0.006621833445619911
1630,0.0012057166608380064
1631,-0.00882819346062601
1632,0.015187290704014478
1633,-0.00593389703855569
1634,-0.0015599520996473265
1635,0.008338681630018217
1636,0.0
1637,-0.0035954778061753744
1638,-0.0174549368013843
1639,0.009655691368064922
1640,-0.004351399668385102
1641,0.002926796535505783
1642,0.007668858148260301
1643,0.0008484763289197621
1644,0.0016947959709528952
1645,0.002325664390850075
1646,-0.0026079309935285373
1647,0.009902113986269872
1648,0.0006985679641400653
1649,-0.004549439167864058
1650,0.0014020331774386146
1651,0.009065612994418005
1652,-0.005569105935688617
1653,-0.0063727937237238255
1654,-0.0026732340928293245
1655,-0.0031749418140158752
1656,0.0019061744625914665
1657,-0.010992628688312182
1658,-0.005004299834443967
1659,0.004861666828924999
1660,0.0016390525671911523
1661,-0.003137928690927188
1662,-0.0086804232415559
1663,-0.018323787606018854
1664,0.0014665984882929702
1665,0.01505428234443651
1666,-0.008262712806209974
1667,0.0002910784476961506
1668,-0.018431332793249256
1669,-7.411524924656656e-05
1670,-0.0006672845474660752
1671,0.010770242793438157
1672,-0.0016155092366545647
1673,0.0030818926653370625
1674,0.002853277715833771
1675,0.004228336109521105
1676,0.00021822149568330413
1677,0.006380069492150582
1678,0.009780732411063498
1679,0.005637838305269959
1680,0.0
1681,-0.009653619965864453
1682,0.002081614361102732
1683,-0.0025128347213854603
1684,0.0007904286690412177
1685,0.010432391865261358
1686,0.0060945550418567895
1687,0.00296296513065727
1688,-0.0009161704717795296
1689,0.004081063924819968
1690,0.006788227193389879
1691,0.0
1692,0.0032031222985840894
1693,-0.0010433694821948862
1694,0.004236264538710035
1695,0.0013850417726614787
1696,0.0007609560742140196
1697,0.019380849734866836
1698,0.002641651551430776
1699,0.0023647860755122126
1700,0.012207543107744958
1701,0.0021975835434872013
1702,-0.0031980838770708816
1703,0.0027323331783423374
1704,-0.001398555054638247
1705,-0.0041405161330743965
1706,0.002873469182862981
1707,-0.000734287940606011
1708,-0.0007348275156134053
1709,-0.0018059601577442008
1710,-0.0008707009692439209
1711,-0.002885423910998266
1712,0.004759838705348594
1713,-0.0015394400818087718
1714,0.004611228807744585
1715,-0.007495684941478553
1716,0.002080328234074202
1717,-0.004838393956070231
1718,0.0020860678471006015
1719,0.006900044123758318
1720,-0.010604126211803911
1721,0.0070595647344176265
1722,-0.006654815673306569
1723,0.0029631646706575697
1724,-0.000672675930114123
1725,0.0011432799927171935
1726,-0.012036117984459053
1727,0.0013596195160394302
1728,-0.0035388630916505107
1729,-0.0007502131639160408
1730,0.000272869910964104
1731,-0.0027320555208265518
1732,-0.003974785934857689
1733,0.014587852421053624
1734,0.004591190294226096
1735,0.0072488403859835284
1736,0.01037864415599719
1737,-0.0013245912261897262
1738,0.0
1739,0.00039756162728781994
1740,-0.0030520193542203974
1741,0.015625833016110792
1742,0.003330832847950285
1743,0.0018239859138052899
1744,-0.004108656772787784
1745,-0.0037319583694421722
1746,-0.01002052026292678
1747,-0.00471526691347122
1748,0.006965433316242335
1749,0.000925069446172812
1750,-0.000396353552553018
1751,-0.003110216582580259
1752,0.005947285090619333
1753,-0.0111303653363505
1754,0.014156484348477983
1755,0.013440536381221032
1756,-0.007938098811613614
1757,0.0019578417792116393
1758,0.0005866058502903577
1759,-0.001826127162398781
1760,0.0
1761,0.0005873331979457347
1762,-0.000979080395434112
1763,0.003910583097391602
1764,-0.008295550364380231
1765,0.0
1766,0.009400774284705888
1767,0.0010390960799862455
1768,0.0026577658013398715
1769,0.002069456859626509
1770,0.0015492869924847324
1771,-0.0013554948017034827
1772,0.0001291739328800315
1773,0.017033132556240456
1774,0.004181720596673605
1775,0.0
1776,-0.012854138170216706
1777,0.009434032233358714
1778,-0.006875504548811534
1779,0.013073740824055628
1780,0.005345084255319001
1781,0.003193390522551192
1782,-0.006208278805837214
1783,0.0003773584950441157
1784,0.0035778213478839024
1785,-0.005655057483344988
1786,-0.009623982094334448
1787,-0.005230604513274714
1788,0.0031288937119329794
1789,-0.019441838069027332
1790,-0.03917650948879052
1791,0.011894901848275125
1792,0.0010015692086886316
1793,-0.02980442770666439
1794,0.00910310519393883
1795,0.009426035274761818
1796,0.0021574981400210927
1797,0.017822452187576707
1798,0.010857155506953183
1799,0.0035278013983282134
1800,0.0
1801,-0.008250979950574612
1802,0.0010515248077201979
1803,-0.0015777021416176974
1804,0.012942203003627093
1805,0.006537874859056089
1806,-0.014492536351644044
1807,-0.015902152922777326
1808,-0.002664004239520031
1809,0.01587860023670004
1810,0.008887204805122796
1811,0.010741658867068887
1812,0.00877901252080868
1813,-0.0020436844512532787
1814,0.01585623377293279
1815,0.001760342463884555
1816,-0.004659077873186662
1817,-0.004744292037629471
1818,-0.0050217821581146575
1819,0.005592287070422312
1820,-0.009679138224904085
1821,-0.00025598361844631916
1822,0.005807476675153069
1823,-0.024477872683316162
1824,-0.021754318673884363
1825,0.0216238895619218
